artist_name,album_name,album_link,album_cover,album_popularity,release_date,total_tracks,tracks,lyrics,release_year,cleaned_lyrics,polarity,sentiment
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,'39 ,"’39 in the year of `39 assembled here, the volunteers in the days when lands were few here the ship sailed out into the blue and sunny morn sweetest sight ever seen and the night followed day, and the storytellers say that the score brave souls inside for many a lonely day sailed across the milky seas never looked back, never feared, never cried don`t you hear my call? though you`re many years away don`t you hear me calling you? write your letters in the sand for the day i take your hand in the land that our grandchildren knew in the year of `39 came a ship in from the blue the volunteers came home that day, and they bring good news of a world so newly born though their hearts so heavily weight for the earth is old and grey little darling, we`ll away but my love this cannot be for so many years are gone though i`m older but a year your mother`s eyes from your eyes cry to me you might also like don`t you hear my call? though you`re many years away don`t you hear me calling you? write your letters in the sand for the day i take your hand in the land that our grandchildren knew don`t you hear my call? though you`re many years away don`t you hear me calling you? all your letters in the sand cannot heal me like your hand for my life still ahead, pity me20embed",1975,"['’', '39', 'In', 'year', '`', 'assembled', ',', 'Volunteers', 'days', 'lands', 'Here', 'ship', 'sailed', 'blue', 'sunny', 'morn', 'Sweetest', 'sight', 'And', 'night', 'day', 'storytellers', 'That', 'score', 'brave', 'souls', 'inside', 'For', 'lonely', 'Sailed', 'milky', 'Never', 'looked', 'back', 'feared', 'cried', 'Don', 'hear', 'call', '?', 'Though', 'years', 'away', 'calling', 'Write', 'letters', 'sand', 'I', 'hand', 'land', 'grandchildren', 'knew', 'Came', 'The', 'home', 'bring', 'news', 'Of', 'world', 'newly', 'born', 'hearts', 'heavily', 'weight', 'Earth', 'grey', 'Little', 'darling', 'love', 'older', 'Your', 'mother', 'eyes', 'cry', 'You', 'All', 'Can', 'heal', 'life', 'ahead', 'pity', 'me20Embed']",0.20327651515151518,good times :D
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Sweet Lady ,"sweet lady ooh, i like it you call me up and treat me like a dog you call me up and tear me up inside you`ve got me on a lead ooh, you bring me down, you shout around you don`t believe that i`m alone ooh, you don`t believe me sweet lady sweet lady sweet lady ooh, stay sweet you call me up and feed me all the lines you call me sweet like i`m some kind of cheese waiting on the shelf you eat me up, you hold me down i`m just a fool to make you a home ooh, you really do and you say sweet lady sweet lady sweet lady stay sweet you might also like my sweet lady though it seems like we wait forever stay sweet, baby believe and we`ve got everything we need sweet lady sweet lady sweet lady stay sweet oh, runaway come on yeah, yeah yeah, yeah sweet lady woo! 4embed",1975,"['Sweet', 'Lady', 'Ooh', ',', 'I', 'You', 'call', 'treat', 'tear', 'inside', '`', 'lead', 'bring', 'shout', 'believe', 'lady', 'stay', 'sweet', 'feed', 'lines', 'kind', 'cheese', 'Waiting', 'shelf', 'eat', 'hold', 'fool', 'make', 'home', 'Stay', 'My', 'Though', 'wait', 'forever', 'baby', 'Believe', 'Oh', 'runaway', 'Come', 'Yeah', 'Woo', '!', '4Embed']",0.3107804232804232,good times :D
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Seaside Rendezvous ,"seaside rendezvous seaside, whenever you stroll along with me i`m merely contemplating what you feel inside meanwhile, i ask you to be my clementine you say you will if you could, but you can`t i love you madly let my imagination run away with you gladly a brand new angle, highly commendable seaside rendezvous i feel so romantic, can we do it again? can we do it again sometime? fantastic, c`est la vie mesdames et messieurs and at the peak of the season the mediterranean this time of year, it`s so fashionable i feel like dancing in the rain can i have a volunteer? what a damn jolly good idea it`s such a jollification, as a matter of fact so très charmant, my dear you might also like underneath the moonlight together we`ll sail across the sea reminiscing every night meantime i ask you to be my valentine you say you`d have to tell your daddy if you can i`ll be your valentino we`ll ride upon an omnibus and then the casino get a new facial, start a sensational seaside rendezvous, so adorable seaside rendezvous, ooh-ooh seaside rendezvous, give us a kiss4embed",1975,"['Seaside', 'Rendezvous', ',', 'stroll', 'I', '`', 'contemplating', 'feel', 'inside', 'Meanwhile', 'Clementine', 'You', 'love', 'madly', 'Let', 'imagination', 'run', 'away', 'gladly', 'A', 'brand', 'angle', 'highly', 'commendable', 'rendezvous', 'romantic', '?', 'Can', 'Fantastic', 'vie', 'mesdames', 'messieurs', 'And', 'peak', 'season', 'The', 'Mediterranean', 'This', 'time', 'year', 'fashionable', 'dancing', 'rain', 'volunteer', 'What', 'damn', 'jolly', 'idea', 'It', 'jollification', 'matter', 'fact', 'So', 'très', 'charmant', 'dear', 'Underneath', 'moonlight', 'Together', 'sail', 'Reminiscing', 'night', 'Meantime', 'valentine', 'daddy', 'Valentino', 'We', 'ride', 'omnibus', 'casino', 'Get', 'facial', 'start', 'sensational', 'adorable', 'ooh-ooh', 'give', 'kiss4Embed']",0.18388528138528137,good times :D
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,The Prophet's Song ,"the prophet’s song oh-oh, people of the earth ""listen to the warning,"" the seer he said beware the storm that gathers here listen to the wise man! i dreamed i saw, on a moonlit stair spreading his hand on the multitude there a man who cried for a love gone stale and ice cold hearts of charity bare i watched as fear took the old man`s gaze hopes of the young in troubled graves ""i see no day,"" i heard him say so grey is the face of every mortal oh-oh, people of the earth ""listen to the warning,"" the prophet he said for soon the cold of night will fall summoned by your own hand oh-oh, children of the land quicken to the new life, take my hand ooh, fly and find the new green bough return like the white dove you might also like he told of death as a bone white haze taking the lost and the unloved, babe late too late, all the wretches run these kings of beasts now counting their days from mother`s love is the son estranged married his own, his precious gain the earth will shake, in two will break and death all around will be your dowry! oh-oh, people of the earth ""listen to the warning,"" the seer he said for those who hear and mark my words listen to the good plan oh, oh and two by two, my human zoo they`ll be running for to come running for to come out of the rain oh, flee for your life who heed me not, let all your treasure make you oh, fear for your life deceive you not, the fires of hell will take you should death await you? ah, people can you hear me? people can you hear me? people can you hear me? and now i know and now i know and now i know, i know i know that you can hear me and now i know, now i know that you can hear me and now i know that you can hear me now i know, now i know now i know, now i know now i know, now i know now i know the earth will shake, in two will break the earth will shake, in two will break in two will break in two will break in two will break in two will break death all around, around, around, around around, around, around, around now i know, now i know, now i know and now i know, now i know now i know, now i know now i know, now i know now i know, now i know whoa, whoa, whoa, whoa whoa, whoa, whoa, whoa listen to the wise, listen to the wise listen to the wise, listen to the wise listen to the wise man listen to the wise man listen to the wise man la-la la-la-la-la-la-la la-la-la-la-la-la la-la-la-la-la-la la-la-la-la-la-la la-la-la-la-la-la la-la-la-la-la-la la-la la-la la-la la-la la-la la-la la-la la-la la-la la-la la-la la-la come here i, you come here i, you come here i, you ah, ah ah, ah listen to the man, listen to the man listen to the man, listen to the madman god give you grace to purge this place and peace all around may be your fortune oh-oh, children of the land love is still the answer, take my hand the vision fades, a voice i hear ""listen to the madman"" ooh, but still i fear and still i dare not laugh at the madman 15embed",1975,"['The', 'Prophet', '’', 'Song', 'Oh-oh', ',', 'earth', '``', 'Listen', 'warning', ""''"", 'seer', 'Beware', 'storm', 'gathers', 'wise', '!', 'I', 'dreamed', 'moonlit', 'stair', 'Spreading', 'hand', 'multitude', 'A', 'cried', 'love', 'stale', 'And', 'ice', 'cold', 'hearts', 'charity', 'watched', 'fear', '`', 'gaze', 'Hopes', 'young', 'troubled', 'graves', 'day', 'heard', 'So', 'grey', 'mortal', 'prophet', 'For', 'night', 'fall', 'Summoned', 'children', 'land', 'Quicken', 'life', 'Ooh', 'fly', 'find', 'green', 'bough', 'Return', 'white', 'You', 'He', 'told', 'death', 'bone', 'haze', 'Taking', 'lost', 'unloved', 'babe', 'Late', 'late', 'wretches', 'run', 'These', 'kings', 'beasts', 'counting', 'days', 'From', 'mother', 'estranged', 'Married', 'precious', 'shake', 'break', 'dowry', 'hear', 'mark', 'words', 'plan', 'Oh', 'human', 'zoo', 'They', 'running', 'Running', 'rain', 'flee', 'Who', 'heed', 'treasure', 'make', 'Deceive', 'fires', 'hell', 'Should', 'await', '?', 'Ah', 'People', 'That', 'Now', 'In', 'Death', 'Around', 'Whoa', 'whoa', 'listen', 'La-la', 'La-la-la-la-la-la', 'Come', 'madman', 'God', 'give', 'grace', 'purge', 'place', 'peace', 'fortune', 'Love', 'answer', 'vision', 'fades', 'voice', 'dare', 'Laugh', '15Embed']",0.24037433155080218,good times :D
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Love Of My Life ,"translationstürkçeespañolрусскийlove of my life love of my life, you`ve hurt me you`ve broken my heart and now you leave me love of my life, can`t you see? bring it back, bring it back don`t take it away from me because you don`t know what it means to me love of my life, don`t leave me you`ve taken my love and now desert me love of my life, can`t you see? bring it back, bring it back don`t take it away from me because you don`t know what it means to me you might also like you will remember when this is blown over and everything`s all by the way when i grow older i will be there at your side to remind you how i still love you back, hurry back please bring it back home to me because you don`t know what it means to me love of my life love of my life ooh, ooh57embed",1975,"['TranslationsTürkçeEspañolРусскийLove', 'My', 'Life', 'Love', 'life', ',', '`', 'hurt', 'You', 'broken', 'heart', 'And', 'leave', '?', 'Bring', 'back', 'bring', 'Don', 'away', 'Because', 'What', 'means', 'love', 'desert', 'remember', 'blown', 'When', 'I', 'grow', 'older', 'side', 'To', 'remind', 'How', 'Back', 'hurry', 'Please', 'home', 'Ooh', 'ooh57Embed']",0.22156862745098038,good times :D
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Good Company ,"good company ""take good care of what you`ve got"" my father said to me as he puffed his pipe and baby b he dandled on his knee don`t fool with fools who`ll turn away keep all good company ooh-ooh, ooh-ooh take care of those you call your own and keep good company soon i grew and happy too my very good friends and me we`d play all day with sally j the girl from number four and very soon i begged her ""won`t you keep me company?"" ooh-ooh, ooh-ooh ooh-ooh, ooh-ooh oh, marry me for evermore we`ll be good company ooh-ooh, ooh-ooh ooh-ooh, ooh-ooh we`ll be good company you might also like now marriage is an institution, sure my wife and i, our needs and nothing more all my friends by a year by and by disappear but we`re safe enough behind our door i flourished in my humble trade my reputation grew the work devoured my waking hours but when my time was through reward of all my efforts my own limited company i hardly noticed sally as we parted company all through the years in the end, it appears there was never really anyone but me now i`m old, i puff my pipe but no one`s there to see i ponder on the lesson of my life`s insanity take care of those you call your own and keep good company 4embed",1975,"['Good', 'Company', '``', 'Take', '`', ""''"", 'My', 'father', 'As', 'puffed', 'pipe', 'Baby', 'B', 'He', 'dandled', 'knee', 'Don', 'fool', 'fools', 'turn', 'away', 'Keep', 'company', 'Ooh-ooh', ',', 'ooh-ooh', 'call', 'And', 'Soon', 'I', 'grew', 'happy', 'friends', 'We', 'play', 'day', 'Sally', 'J', 'The', 'girl', 'number', 'begged', 'Won', '?', 'Oh', 'marry', 'evermore', 'You', 'Now', 'marriage', 'institution', 'wife', 'All', 'year', 'By', 'disappear', 'But', 'safe', 'flourished', 'humble', 'trade', 'reputation', 'work', 'devoured', 'waking', 'hours', 'time', 'Reward', 'efforts', 'limited', 'noticed', 'parted', 'years', 'In', 'appears', 'There', 'puff', 'ponder', 'lesson', 'life', 'insanity', '4Embed']",0.3976915113871636,good times :D
Queen,A Night At The Opera,https://open.spotify.com/album/1GbtB4zTqAsyfZEsm1RZfx,https://i.scdn.co/image/ab67616d0000b273e319baafd16e84f0408af2a0,74,1975-11-21,12,Bohemian Rhapsody ,"translationsdeutschtürkçeไทย / phasa thaiespañolportuguêsفارسیbohemian rhapsody is this the real life? is this just fantasy? caught in a landslide, no escape from reality open your eyes, look up to the skies and see i`m just a poor boy, i need no sympathy because i`m easy come, easy go, little high, little low any way the wind blows doesn`t really matter to me, to me mama, just killed a man put a gun against his head, pulled my trigger, now he`s dead mama, life had just begun but now i`ve gone and thrown it all away mama, ooh, didn`t mean to make you cry if i`m not back again this time tomorrow carry on, carry on as if nothing really matters too late, my time has come sends shivers down my spine, body`s aching all the time goodbye, everybody, i`ve got to go gotta leave you all behind and face the truth mama, ooh i don`t wa die i sometimes wish i`d never been born at all you might also like i see a little silhouetto of a man scaramouche, scaramouche, will you do the fandango? thunderbolt and lightning, very, very frightening me galileo, galileo figaro magnifico but i`m just a poor boy, nobody loves me he`s just a poor boy from a poor family spare him his life from this monstrosity easy come, easy go, will you let me go? bismillah! no, we will not let you go bismillah! we will not let you go bismillah! we will not let you go will not let you go will not let you go ah no, no, no, no, no, no, no mamma mia, let me go beelzebub has a devil put aside for me, for me, for me! so you think you can stone me and spit in my eye? so you think you can love me and leave me to die? oh, baby, can`t do this to me, baby! just gotta get out, just gotta get right outta here nothing really matters, anyone can see nothing really matters nothing really matters to me any way the wind blows690embed",1975,"['TranslationsDeutschTürkçeไทย', '/', 'Phasa', 'ThaiEspañolPortuguêsفارسیBohemian', 'Rhapsody', 'Is', 'real', 'life', '?', 'fantasy', 'Caught', 'landslide', ',', 'escape', 'reality', 'Open', 'eyes', 'skies', 'I', '`', 'poor', 'boy', 'sympathy', 'Because', 'easy', 'high', 'low', 'Any', 'wind', 'blows', 'matter', 'Mama', 'killed', 'Put', 'gun', 'head', 'pulled', 'trigger', 'dead', 'begun', 'But', 'thrown', 'away', 'ooh', 'make', 'cry', 'If', 'back', 'time', 'tomorrow', 'Carry', 'carry', 'matters', 'Too', 'late', 'Sends', 'shivers', 'spine', 'body', 'aching', 'Goodbye', 'Got', 'leave', 'truth', 'wa', 'wish', 'born', 'You', 'silhouetto', 'Scaramouche', 'Fandango', 'Thunderbolt', 'lightning', 'frightening', 'Galileo', 'Figaro', 'magnifico', 'loves', 'He', 'family', 'Spare', 'monstrosity', 'Easy', 'Bismillah', '!', 'No', 'We', 'Will', 'Ah', 'Mamma', 'Beelzebub', 'devil', 'put', 'So', 'stone', 'spit', 'eye', 'love', 'Oh', 'baby', 'Just', 'outta', 'Nothing', 'blows690Embed']",0.006338624338624356,good times :D
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Tie Your Mother Down ,"tie your mother down ooh, yeah ooh, yeah get your party gown, get your pigtail down get your heart beating, baby got my timing right, got my act all tight it`s gotta be tonight my little school babe your momma says you don`t and your daddy says you won`t and i`m boiling up inside there is no way i`m go lose out this time oh, no tie your mother down tie your mother down lock your daddy out of doors i don`t need him nosing around tie your mother down tie your mother down give me all your love tonight ""you`re such a dirty louse go get out of my house"" that`s all i ever get from your your family ties, in fact i don`t think i ever heard a single little civil word from those guys but you know i don`t give a light i`m go make out all right i`ve got a sweetheart in hand to put a stop to all that snipin` and grousin` goin` on all night you might also like tie your mother down tie your mother down take your little brother swimming with a brick, that`s alright tie your mother down tie your mother down, yeah-yeah or you ain`t no friend of mine oh bad guy your mommy and your daddy are go plague me till i die they can`t understand it i`m just a peace loving guy tie your mother down tie your mother down get that big, big, big, big, big big daddy out the door tie your mother down yeah, tie your mother down give me all your love tonight all your love tonight give me every inch of your love gotta get my timing right all your love tonight, yeah all your love tonight20embed",1976,"['Tie', 'Your', 'Mother', 'Down', 'Ooh', ',', 'Get', 'party', 'gown', 'pigtail', 'heart', 'beating', 'baby', 'Got', 'timing', 'act', 'tight', 'It', '`', 'tonight', 'My', 'school', 'babe', 'momma', 'And', 'daddy', 'I', 'boiling', 'inside', 'There', 'lose', 'time', 'Oh', 'mother', 'Lock', 'doors', 'nosing', 'Give', 'love', '``', 'You', 'dirty', 'louse', 'Go', 'house', ""''"", 'That', 'family', 'ties', 'fact', 'heard', 'A', 'single', 'civil', 'word', 'guys', 'But', 'give', 'light', 'make', 'sweetheart', 'hand', 'To', 'put', 'stop', 'Snipin', 'grousin', 'goin', 'night', 'Take', 'brother', 'Swimming', 'brick', 'alright', 'yeah-yeah', 'Or', 'friend', 'Bad', 'guy', 'mommy', 'Are', 'plague', 'They', 'understand', 'peace', 'loving', 'big', 'Big', 'Yeah', 'tie', 'All', 'inch', 'Tonight20Embed']",0.014535002035002026,good times :D
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Long Away ,"long away you might believe in heaven i would not care to say for every star in heaven there`s a sad soul here today wake up in the morning with a good face stare at the moon all day lonely as a whisper on a star chase does anyone care anyway for all the prayers in heaven so much of life`s this way did we leave our way behind us such a long, long way behind us who knows when now who knows where where the light of day will find us? look for the day take heart, my friend, we love you though it seems like you`re alone a million lights above you smile down upon your home hurry, put your troubles in a suitcase come let the new child play lonely as a whisper on a star chase i`m leaving here, i`m long away for all the stars in heaven i would not live, i could not live this way did we leave our way behind us? such a long, long way behind us leave it for some hopeless lane (such a long, long way such a long, long way such a long, long way) such a long, long away i`m looking for, looking for that dayyou might also like27embed",1976,"['Long', 'Away', 'You', 'believe', 'heaven', 'I', 'For', 'star', 'There', '`', 'sad', 'soul', 'today', 'Wake', 'morning', 'Stare', 'moon', 'day', 'Lonely', 'whisper', 'chase', 'Does', 'prayers', 'So', 'life', 'Did', 'leave', 'Such', 'long', ',', 'Who', 'Now', 'Where', 'light', 'find', '?', 'Look', 'Take', 'heart', 'friend', 'love', 'Though', 'A', 'million', 'lights', 'Smile', 'home', 'Hurry', 'put', 'troubles', 'suitcase', 'Come', 'child', 'play', 'leaving', 'away', 'stars', 'live', 'Leave', 'hopeless', 'lane', '(', ')', 'dayYou', 'like27Embed']",-0.02852852852852854,feeling the blues :(
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,The Millionaire Waltz ,"the millionaire waltz bring out the charge of the love brigade there is spring in the air once again drink to the sound of the song parade there is music and love everywhere give a little love to me take a little love from me i wa share it with you i feel like a millionaire once we were mad we were happy, we spent all our days holding hands together do you remember, my love how we danced and played? in the rain, we laid how we wish that we could stay there forever and ever now i am sad, you are so far away i sit, counting the hours day by day come back to me how i long for your love come back to me be happy like we used to be you might also like come back, come back to me! come back, come back to me! oh come back to me, oh my love how i long for your love won`t you come back to me? my fine friend take me wiz you unt love me forever my fine friend, forever bring out the charge of the love brigade there is spring in the air once again drink to the sound of the song parade there is music and love everywhere give a little love to me take a little love from me i wa share it with you come back, come back to me you make me feel you make me feel like a millionaire10embed",1976,"['The', 'Millionaire', 'Waltz', 'Bring', 'charge', 'love', 'brigade', 'There', 'spring', 'air', 'Drink', 'sound', 'song', 'parade', 'music', 'Give', 'Take', 'I', 'wa', 'share', 'feel', 'millionaire', 'Once', 'mad', 'We', 'happy', ',', 'spent', 'days', 'Holding', 'hands', 'Do', 'remember', 'How', 'danced', 'played', '?', 'In', 'rain', 'laid', 'wish', 'stay', 'Forever', 'Now', 'sad', 'away', 'counting', 'hours', 'day', 'Come', 'back', 'long', 'Be', 'You', '!', 'Oh', 'Won', '`', 'My', 'fine', 'friend', 'wiz', 'Unt', 'forever', 'make', 'millionaire10Embed']",0.17703252032520325,good times :D
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,You And I ,"you and i ooh-ooh music is playing in the darkness and a lantern goes swinging by shadows flickering, my heart`s jittering just you and i not tonight, come tomorrow when everything`s sunny and bright no, no, no, come tomorrow cause then we`ll be waiting for the moonlight we`ll go walking in the moonlight walking in the moonlight laughter ringing in the darkness people drinking for days gone by time don`t mean a thing when you`re by my side please stay a while you might also like ooh, you know i never could foresee the future years you know i never could see where life was leading me but will we be together forever? what will be my love? can`t you see that i just don`t know don`t know no, no, not tonight, come tomorrow when everything`s go be alright wait and see if tomorrow will be as happy as we`re feeling tonight we`ll go walking in the moonlight walking in the moonlight ooh, i can hear the music in the darkness floating softly to where we lie no more questions now let`s enjoy tonight just you and i ooh, just you and i mm, just you and i can`t you see that we gotta be together, be together just you and i, just you and i no more questions, just you and i 5embed",1976,"['You', 'I', 'Ooh-ooh', 'Music', 'playing', 'darkness', 'And', 'lantern', 'swinging', 'Shadows', 'flickering', ',', 'heart', '`', 'jittering', 'Just', 'Not', 'tonight', 'tomorrow', 'When', 'sunny', 'bright', 'No', 'Cause', 'Waiting', 'moonlight', 'We', 'walking', 'Walking', 'Laughter', 'ringing', 'People', 'drinking', 'days', 'Time', 'side', 'Please', 'stay', 'Ooh', 'Foresee', 'future', 'years', 'Where', 'life', 'leading', 'But', 'forever', '?', 'What', 'love', 'Can', 'Don', 'Be', 'alright', 'Wait', 'Will', 'happy', 'As', 'feeling', 'In', 'hear', 'music', 'Floating', 'softly', 'lie', 'questions', 'Let', 'enjoy', 'Mm', '5Embed']",0.1875,good times :D
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,White Man ,"white man i`m a simple man with a simple name from this soil, my people came in this soil remain oh yeah oh yeah and we made us our shoes and we trod soft on the land but the immigrant built roads on our blood and sand oh yeah white man, white man don`t you see the light behind your blackened skies you took away the sights to blind my simple eyes, yeah where you go hide from the hell you`ve made? you might also like oh, the red man knows war with his hands and his knives on the bible you swore fought your battle with lies oh yeah leave my body in shame leave my soul in disgrace but by every god`s name say your prayers for your race oh yeah our country was green and all our rivers wide white man, white man you came with a gun and soon our children died white man, white man don`t you give a light for the blood you`ve shed? uuuh yeah oh-uh-oh white man ooh, white man you fought your battle with lies, yeah on and on, on and on but we weren`t too civilized, yeah look around you take a look around every skin and bone yeah, i`ll getcha, i`ll getcha, yeah what is left of your dream? just the words on your stone a man who learned how to teach then forgot how to learn oh yeah3embed",1976,"['White', 'Man', 'I', '`', 'simple', 'With', 'From', 'soil', ',', 'In', 'remain', 'Oh', 'And', 'made', 'shoes', 'trod', 'soft', 'land', 'But', 'immigrant', 'built', 'roads', 'On', 'blood', 'sand', 'white', 'Don', 'light', 'Behind', 'blackened', 'skies', 'You', 'away', 'sights', 'To', 'blind', 'eyes', 'Where', 'hide', 'hell', '?', 'red', 'hands', 'knives', 'Bible', 'swore', 'Fought', 'battle', 'lies', 'Leave', 'body', 'shame', 'soul', 'disgrace', 'God', 'Say', 'prayers', 'race', 'Our', 'country', 'green', 'rivers', 'wide', 'gun', 'children', 'died', 'give', 'For', 'shed', 'Uuuh', 'Oh-uh-oh', 'Ooh', 'fought', 'civilized', 'Look', 'Take', 'Every', 'skin', 'bone', 'Yeah', 'getcha', 'What', 'left', 'dream', 'Just', 'words', 'stone', 'A', 'learned', 'teach', 'Then', 'forgot', 'learn', 'yeah3Embed']",0.004545454545454544,good times :D
Queen,A Day At The Races,https://open.spotify.com/album/4KZGe18wZJbXL6JLW4KyLc,https://i.scdn.co/image/ab67616d0000b27367bc29c251c777361b17a190,70,1976-12-10,15,Good Old,"work, terrible work in good old queen victoria`s day industrial revolution meant bosses said ""please, we need more employees"" we needed a solution who will climb our chimneys? who will power our grids? victorian families so desperately poor they`ll let us employ their kids for... work, terrible work from very young ages up chimneys to clean paid pitiful wages work, terrible work pins make you work faster if we grew too big get sacked by the master! now you`re all in my employ cleaning in the factory we`re not very strong! and the hours are long! this work is unsatisfactory learn not to get caught in spokes or trap our hands in gauges to stop machines and get you out will cost you a week`s wages work, terrible work there`s no health or safety so if we get hurt they will just replace me! work, terrible work ... sorry now that i am short of cash i have to pick pockets wallets from gentlemen and ladies` lockets small enough to get away hardly ever caught and if we are, we`re kids, you see to cry is what we`re taught boo-hoo! work, terrible work dangerous and demeaning no time to complain get back to your cleaning work, terrible work guess what we are dreaming school, glorious school wonderful school, marvellous school wish we went to school1embed",1976,"['Work', ',', 'Terrible', 'In', 'Queen', 'Victoria', '`', 'day', 'Industrial', 'revolution', 'Meant', 'bosses', '``', 'Please', 'employees', ""''"", 'We', 'needed', 'solution', 'Who', 'climb', 'chimneys', '?', 'power', 'grids', 'Victorian', 'families', 'desperately', 'poor', 'They', 'employ', 'kids', 'For', '...', 'terrible', 'work', 'From', 'young', 'ages', 'Up', 'clean', 'Paid', 'pitiful', 'wages', 'Pins', 'make', 'faster', 'If', 'grew', 'big', 'Get', 'sacked', 'master', '!', 'Now', 'Cleaning', 'factory', 'strong', 'And', 'hours', 'long', 'This', 'unsatisfactory', 'Learn', 'caught', 'spokes', 'Or', 'trap', 'hands', 'gauges', 'To', 'stop', 'machines', 'Will', 'cost', 'week', 'There', 'health', 'safety', 'So', 'hurt', 'replace', 'Sorry', 'I', 'short', 'cash', 'pick', 'pockets', 'Wallets', 'gentlemen', 'ladies', 'lockets', 'Small', 'away', 'Hardly', 'cry', 'taught', 'Boo-hoo', 'Dangerous', 'demeaning', 'No', 'time', 'complain', 'back', 'cleaning', 'Guess', 'dreaming', 'School', 'glorious', 'school', 'Wonderful', 'marvellous', 'Wish', 'school1Embed']",-0.27453124999999995,feeling the blues :(
